taxa,A4F_92332_V1,A4F_94336_V1,A4F_35752_V1,A4F_84740_V1,A4F_67757_V1,A4F_56718_V1,A4F_76292_V1,A4F_69129_V1,A4F_73455_V1,A4F_74720_V1,A4F_94120_V1,A4F_32988_V1,A4F_51606_V1,A4F_94601_V1,A4F_98040_V1,A4F_20573_V1,A4F_52749_V1,A4F_60429_V1,A4F_91362_V1,A4F_99000_V1,A4F_95200_V1,A4F_17419_V1,A4F_56279_V1,A4F_45118_V1,A4F_91516_V1,A4F_50227_V1,A4F_85240_V1,A4F_76383_V1,A4F_82994_V1,A4F_71665_V1,A4F_10355_V1,A4F_84962_V1,A4F_10660_V1,A4F_28689_V1,A4F_91594_V1,A4F_65060_V1,A4F_44160_V1,A4F_49219_V1,A4F_13368_V1,A4F_97618_V1,A4F_48857_V1,A4F_96181_V1,A4F_89897_V1,A4F_97386_V1,A4F_65695_V1,A4F_41207_V1,A4F_45863_V1,A4F_77391_V1,A4F_70954_V1,A4F_25413_V1,A4F_33497_V1,A4F_70804_V1,A4F_98453_V1,A4F_78358_V1,A4F_34415_V1,A4F_84534_V1,A4F_72388_V1,A4F_31649_V1,A4F_22643_V1,A4F_29474_V1,A4F_53145_V1,A4F_74742_V1,A4F_10709_V1,A4F_43794_V1,A4F_56296_V1,A4F_62344_V1,A4F_24211_V1,A4F_42312_V1,A4F_68106_V1,A4F_79824_V1,A4F_60728_V1,A4F_31033_V1,A4F_18098_V1,A4F_17705_V1,A4F_37469_V1,A4F_70068_V1,A4F_10021_V1,A4F_28771_V1,A4F_93308_V1,A4F_76068_V1,A4F_39976_V1,A4F_56355_V1,A4F_76957_V1,A4F_65724_V1,A4F_92332_V3,A4F_94336_V3,A4F_35752_V3,A4F_84740_V3,A4F_67757_V3,A4F_56718_V3,A4F_76292_V3,A4F_69129_V3,A4F_73455_V3,A4F_74720_V3,A4F_94120_V3,A4F_32988_V3,A4F_51606_V3,A4F_94601_V3,A4F_98040_V3,A4F_20573_V3,A4F_52749_V3,A4F_60429_V3,A4F_91362_V3,A4F_99000_V3,A4F_95200_V3,A4F_17419_V3,A4F_56279_V3,A4F_45118_V3,A4F_91516_V3,A4F_50227_V3,A4F_85240_V3,A4F_76383_V3,A4F_82994_V3,A4F_71665_V3,A4F_10355_V3,A4F_84962_V3,A4F_10660_V3,A4F_28689_V3,A4F_91594_V3,A4F_65060_V3,A4F_44160_V3,A4F_49219_V3,A4F_13368_V3,A4F_97618_V3,A4F_48857_V3,A4F_96181_V3,A4F_89897_V3,A4F_97386_V3,A4F_65695_V3,A4F_41207_V3,A4F_45863_V3,A4F_77391_V3,A4F_70954_V3,A4F_25413_V3,A4F_33497_V3,A4F_70804_V3,A4F_98453_V3,A4F_78358_V3,A4F_34415_V3,A4F_84534_V3,A4F_72388_V3,A4F_31649_V3,A4F_22643_V3,A4F_29474_V3,A4F_53145_V3,A4F_74742_V3,A4F_10709_V3,A4F_43794_V3,A4F_56296_V3,A4F_62344_V3,A4F_24211_V3,A4F_42312_V3,A4F_68106_V3,A4F_79824_V3,A4F_60728_V3,A4F_31033_V3,A4F_18098_V3,A4F_17705_V3,A4F_37469_V3,A4F_70068_V3,A4F_10021_V3,A4F_28771_V3,A4F_93308_V3,A4F_76068_V3,A4F_39976_V3,A4F_56355_V3,A4F_76957_V3,A4F_65724_V3
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33690|s__GGB33690_SGB15045|t__SGB15045,0,0,0.0659763774031729,0,0,0,0,0,0,0,0,0,0.0044728154269322,0,0,0,0,0,0,0,0,4.60375796352e-4,0,0,0,0,0,0,0,0.0408846823997339,0,0,0,0.0270638351614251,0,0,0,0,0,0.1498630759724852,0.0055838280711947,0,0,0,0,0,0,0,0,0,0,0,0.0015259775802266,0.0070343019083363,0.0345358413112445,0,0,0.0430134207420795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080807110103181,0,0,0,0.0078047001686894,0,0,0,0,0.0173558922535949,0,0,0,0,0.0045981690385313,0,0,0,0,0.0607393430477785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118361392465958,0,0,0,0.0012258233790585,0,0,0,0,0,0.0027718945412958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072632974783839,0.069468525840088,0.0042439908536117,0,0.0024895497706241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066302508395048,0,0,0.0013244062911072,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM42_4|t__SGB4709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092073960809302,0,0,0,0,0,0,6.050618714896e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB3043|o__OFGB3043|f__FGB3043|g__GGB9550|s__GGB9550_SGB14957|t__SGB14957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023676800956864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1260|o__OFGB1260|f__FGB1260|g__GGB46448|s__GGB46448_SGB64305|t__SGB64305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181013849355546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris|t__SGB9258,0,0,0,0,0,0,0,0,0,0,0,0,0.0293378216175125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161038021832307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302619089875156,0,0,0,0,0,0.0142986978238272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495829407351992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008953669508839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141035723677696,0,0,0,0,0,7.922116260075e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3637|s__GGB3637_SGB4930|t__SGB4930,0,0.0016285762612274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1497600428184047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011004969819298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438550029589751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854449745995224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196139147010978,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4562|s__GGB4562_SGB6297|t__SGB6297,0,0,0,0,0,0,0,0,0,0.0038191115346808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691070332166169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9724|s__GGB9724_SGB66210|t__SGB66210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062426296253688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162660915129878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062|f__FGB73062|g__GGB9059|s__GGB9059_SGB13976|t__SGB13976,0,0,2.871813323014314,0,0,0,0,1.5701607754279752,0,7.155311898685971,0,0,0,0,0,0.9564741236183768,0.1507874632240915,0,0,5.756117294359e-4,0.0796859748770325,0,0,0,0.0498064972826737,0,0,0,0,0,0,0,12.19799183774248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217359253757216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3152434943258956,0,0,0,0,0.5861770971956365,3.354378561271142,0,0,0.0161124380326883,0.4479079025573514,0.6745492836734442,0,0,0,0,0.0082270102516736,0,0,0,0,0,0,0,0,0,6.42915191020608,0,0,0,0,0.1724176267112113,0,0.0275988920731373,0,6.802867581458e-4,0,0,0,0.4034069012073666,0.836099853106203,0,0,0,0.4572434777788771,0,0,0,0.1194943772266149,0,0,0,0,0,0,0,15.08759809157273,0,0,0,0,0.0184764800014488,0,0,0,0,0,0,0,0,0,0,0.2966626818672609,2.882346324500691,0,0,0,0,0,0,0,0,0,0.0025496101383256,0.4735951558844734,0,0,0,0,0.2074221914138267,1.0687637234868337,0,0,0.023138597045019,0.0364511051980241,1.1747971568640685,0,0,0,0.5970688155986118,0.0805424200088331,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB58291|o__OFGB58291|f__FGB58291|g__GGB9264|s__GGB9264_SGB14212|t__SGB14212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1764729733662624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5820193644351098,0,0.4866897423563567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3225875192838071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1729472306717293,0,0.1543273038892245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_OF03_15BH|t__SGB4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029349634860113,0,0,0,0,0,0,0,0,0,0.0432231157126352,0,0,5.050573333392e-4,0,0,0,0.0022317027336147,0,0,0,0,0,0,0,0,0.0024944714410529,0,0,0,0,0,0.0288540467439983,0,0,0,0,0,0.0024359767148551,0,0,0,0,0,0.002137527583259,0,0,0.0029466659666373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059889254071552,0,0,0,0,0,0,0,0,0,0.0029033865562134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063365960324689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040905341253624,7.159886261595e-4,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB9533|s__GGB9533_SGB14936|t__SGB14936,0,0,0,0,0,0.010638536820535,0,0,0.0101431234788923,0,0.0049584651472113,0,0,0,0,0.0518958090642099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095285562846747,0,0,0,0,0,0,0.0208646992633274,0,0,0.0045481536723035,9.494387797822e-4,0,0,0,0,0,0,0,0.0045527929675659,0,0,0,0,0,0,0.0066373980476182,0,0,0.0270291127096511,0,0,0,0,0,0,0,0.0015397444455679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010863200447781,0,0,0,0,0,0,0.0179425419909855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679736062033811,0,0,0,0,0,0,0,0,0.0015841490081172,0,0,0,0,0,0,0.0194752024726849,0,0,0.1386671116024951,0,0,0,0,0,0,0,0.0220945173718138,0,0,0,0,0,0,0,0,0,0,0,0.0019482765720795,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4593|s__GGB4593_SGB6353|t__SGB6353,0,0,0,0,0,0,0.0049315016581747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.008170971301e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057461181354647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434358586200976,0,0,0,0,0,0,0,0,0.0222229722531866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans|t__SGB15463,0,0,0.251895185105302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455767792136848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1032691779286894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307607414660522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3619|s__GGB3619_SGB4894|t__SGB4894,0,8.828597626653e-4,0,0,0.15623313487562351,0.2166795359054105,0,1.259519870628051,0,0,0,0.0126409429089417,0.0045497670901912,0.0067870356266565,0,0.1883550192985495,0.0447648873249693,0.0151317655977659,0,0,0,0.3581984285692637,0.0263604874328221,0,0.1026562829376514,0,0.0087639683130348,0,0,0.0044054812183672,0.2939236141902485,0,0.0566915844695049,0.0016386306445394,0,0.0188036730258602,1.3401744551114454,0,0,0.0221851967949214,0,0,0.0333624439336931,0,0,0,0,0,0.1102694108497359,0.2049937843354735,0.2196122460617495,0,0,0.010072678387068,0,0,0,0,0,0,0.0553997319805338,0,0,0,0.006540136224921,0.0519073709097081,0.0296808385183894,0,0,0.0878260644067804,0.0284218551542529,0.2456574020892735,0,0,0.3842269093549406,0,0.668916357830147,0,0,0,0.0063984051436669,0,0,0,0,0,0,0,0.2834263500026175,0.26789889668811673,0,2.9142153236449317,0,0,0,0.1509868880511732,0.2118080038705734,3.202390627733887,0,0.0265009093004932,0.0447045888511612,0.1201363156160339,0,0,0.0104608797924685,0.1116042892685048,0.0092254128300395,0,1.4803905576483531,0,0.0105614369229018,0,0,0.031267661966943,0.0860210232107525,0,0.0550519554110415,0,0,0.039623336874834,0.1958412950192159,0,0,0.1520277544572288,0.0019055584329428,0,0.1528464823452751,0,0,0,0,0,0.4603060952083667,0.1441149402862933,0.0258338213345969,0,0,0.017015546576749,0,0,0.0708783008736591,0,0.0493886735921629,0,0.0615131527034523,0.0114761039002191,0,0,0,0.0678239678521637,0.0787946701678554,0,0,0.2215923825857956,0.1671877952175693,0.4080198964818663,0,0.1750037208415929,0.116176510641916,0.0043389698435837,0.4062960530812407,0,0.0388781647791658,0,0.0126788576949635,0,0,0.005254323065271
k__Bacteria|p__Firmicutes|c__CFGB28386|o__OFGB28386|f__FGB28386|g__GGB44202|s__GGB44202_SGB61601|t__SGB61601,0,0,0,0,0,0,0,0.0086650182649909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048035436864661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135742096209445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175258097899417,0.003276213845367,0.0076977115096093,0,0,0,0,0.0222640559918173,0,0.001330211959888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016171489115731,0,0,1.97067668311e-4,0,0,0,6.369535993016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052120964774841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093315407033553,0.0180870097352188,0,0,0.0077224042412448,0,0,0.0192962717382562,0.0020100918177088,0.0091822362208771,0,0,0,0,0.0331870989483443
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14747|t__SGB14747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified|g__Bacillota_unclassified|s__Bacillota_unclassified_SGB3983|t__SGB3983,0,0,0,0,0,0,0,0.0321370236239809,0,0,0,0,0,0,0,0.0194782949245107,0.0010454453250848,0,0,0,0,0.0356052903631547,0.001309445247605,0,0.0789464807168259,0,0,0,0,0,0.0100992211208119,0,0.0909235626098493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077282704155321,0.002746892743917,0.0065508138730174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296808385183894,0,0,0.0171317788757983,0,0.0226408600570532,0,7.855814130792e-4,0,0,0.0059401802834118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822825437690267,0.0312841114649707,0,0,0,0,0,0,0.0014170103769031,0,0,0,0,0,0.028095031804906,0,0,0.0689213579160663,0,0,0,0,0,0,0,0.5356092592797962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148072788116243,0.0102735591169535,0,0,0,0,0,0,0,0,0,0,0.0015599438755785,0,0,0,0,0.0106043690276964,0.055275329679308,0,0,0.0358494238477449,0,0.0097245518862241,0,0.0110921806374244,0,0,0.0341776505081251,0,0.0348942449725816,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__GGB3033|s__GGB3033_SGB4029|t__SGB4029,0,0,0,0,0,0,0,0,0.0091137251205795,0,0,0,0.0241051085158972,0.0094506627371181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007070298495606,0,0.0580046917822938,0.5540421645399952,0,0,0,0,0,0,0.0027543124997644,0,0,0,0,0,0,0,0.0010635936512464,0,0.0145161993792828,0,0.0180359518819562,0,0,0,0,0,0,0,0,0,0,0,0,0.0095809035202852,0.005044927389302,0,0.005709744728717,0.0509156468188728,0,0,0,0,0,0,0,0,0.0084581401977785,0,0.001360003375758,0,0,0,0,0,0,0,0,0,0,0,0.0580990641492313,0,0,0,0.0020791914577369,0.0201017346272176,0,0,0.0332927626183454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927959806418168,0.0031445034506284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056635379046678,0,0,0,0.0153202129658811,0,0,0.0043100084891123,0,0,0,0,0,0,0,0,0,0,0.0048307359094734,0,0.004525347009035,0.033231156601852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9634|s__GGB9634_SGB15106|t__SGB15106,0,0.2166435000132776,0.3850328908848928,0,0.4024459189274872,0,0,0.3074892167839323,0,0.419586172661562,0,0,0,0,0,0.3951324487753452,0.2699502053643664,0.1968822717028516,0,0.9704046275984026,1.5411447462016985,0.3125083023652642,1.861742161074258,1.7265594596634668,0.7798873996436555,0,0.0807873186439824,0.0653207003750155,0,0.5151142977575011,0.1891262662022737,0,0.2219242546621105,0,0,1.2971329216305076,0,0,0,1.1613517364648789,0,0,0.1386471628337848,0,0,0,0,0,1.3628537066439852,0.4048164048141099,0.8127977043396496,0.1130592079576108,1.360942185661561,0.4644941059864662,0,0,0,1.9710365154028155,0.506933968261409,0,3.35283150462064,0.18552,0,0,0,1.1505886795274916,0.6437580953716961,0,0,1.17744146446531,0.1259428872237552,0.0501029659832272,0,0.6348758627355707,0,0.0104662675201722,0.1010667293290348,0,1.8263308242485168,0,0.1187584155838095,0,0,0,0,0.2101031562886789,0.2131601468384613,0,1.064872040310077,0,0,0.2333547933331791,0,1.835103237130938,0,0.172029812232197,0,0,0,0.8932138987070992,0.3572397777229314,0.1312713745260615,0,0.7253950819031542,4.253623918665507,0.5473439765402456,0.9162106756401291,3.126710277247122,0.8408386875858805,0,0.0301686383766619,0.6677685215787392,0,0.4874879871670907,0.1372387691220538,0,1.0962906663369585,0,0,1.4709664692598636,0,0.0501261715431368,0,1.2158666645627931,0,0,0.4346457733485274,0,0,0,0,0,3.99493651756347,0.2291355322014331,0.4126535160552245,0.0169856586329009,1.654089094941937,0.9185249264638576,0,0,0,2.300246184315769,1.490829293703673,0,1.56374861673845,0.791726533066081,0,0,0,0.0952101862227401,2.8178804852139496,0,0,1.0213054208633527,0.2423735741961413,0.1886599624393227,0,1.9455778442942395,0,0.228646000675868,0.3146492539903227,0,3.6406561899159966,0,0.0802564320662302,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9636|s__GGB9636_SGB15108|t__SGB15108,0,0.0277200822568917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949297737293987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045426500821174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2047646481870131,0,0,0,0,0,0,0.0157817861221077,0,0,8.896932597891e-4,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroidaceae_unclassified|s__Bacteroidaceae_bacterium_AM72_11pH9A|t__SGB1677,0,7.503767981053364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24193812840031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4915995149793349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0730852194585587,0,0,0,0,0,0,0,0,0,0,0,0,19.29121240783646,0,2.299605482983303,0,0,0,0,0,0,0,0,0,6.627314152091664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.634224484375006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7920575840321014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3765268161103303,0,0,0,0,0,0,0,0,0,0,0,0,2.360584528463734,0,0.8259273372464104,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ph3|t__SGB17137_group,0,0,0,0,0,0,0,0,0,0.0042405900599046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.103930697819e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
